id,trim,subTrim,condition,isOneOwner,mileage,year,color,displacement,fuel,state,region,soundSystem,wheelType,wheelSize,featureCount,price,miles1K
22713,550,unsp,Used,f,51546,2011,unsp,5.5 L,Gasoline,OH,ENC,Harman Kardon,Alloy,unsp,67,53399,51.546
22716,550,unsp,Used,f,17410,2011,White,5.5 L,Gasoline,FL,SoA,Harman Kardon,Alloy,unsp,58,49990,17.41
22717,550,unsp,Used,f,37921,2011,Black,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,66,49998,37.921
23249,550,unsp,Used,f,76030,2011,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,61,43900,76.03
23252,550,unsp,CPO,f,21455,2011,White,5.5 L,Gasoline,CA,Pac,Premium,unsp,unsp,6,52981,21.455
23254,550,unsp,Used,t,31019,2011,Black,5.5 L,Gasoline,AL,ESC,unsp,unsp,unsp,37,49995,31.019
23255,550,unsp,CPO,t,26666,2011,Silver,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,75,57991,26.666
23259,550,unsp,Used,f,18250,2011,Gray,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,6,53825,18.25
23261,550,unsp,CPO,f,34308,2011,White,5.5 L,Gasoline,NC,SoA,unsp,Alloy,unsp,84,58934,34.308
23265,550,unsp,CPO,f,52682,2011,Silver,5.5 L,Gasoline,LA,WSC,Premium,Alloy,unsp,77,45977,52.682
23266,550,unsp,Used,f,25505,2011,Black,5.5 L,Gasoline,NV,Mtn,unsp,unsp,unsp,3,62995,25.505
23321,63 AMG,unsp,CPO,f,13423,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,75,78981,13.423
23369,550,unsp,Used,t,34053,2011,Silver,5.5 L,Gasoline,MD,SoA,Harman Kardon,Alloy,unsp,69,49999,34.053
23370,550,unsp,Used,f,22059,2011,Black,5.5 L,Gasoline,WA,Pac,Harman Kardon,unsp,unsp,50,41880,22.059
23372,550,unsp,Used,f,53958,2011,Brown,5.5 L,Gasoline,GA,SoA,Premium,unsp,unsp,47,40900,53.958
23373,550,unsp,Used,f,45604,2011,Red,5.5 L,Gasoline,GA,SoA,unsp,Alloy,unsp,45,44988,45.604
23374,550,unsp,Used,f,42941,2011,Black,5.5 L,Gasoline,PA,Mid,Premium,Alloy,18,73,49997,42.941
23377,550,unsp,CPO,t,26032,2011,Blue,5.5 L,Gasoline,CT,New,Bang Olufsen,Alloy,unsp,74,54990,26.032
23380,550,unsp,CPO,f,40070,2011,Black,5.5 L,Gasoline,VA,SoA,unsp,Alloy,unsp,68,49989,40.07
23382,550,unsp,Used,f,21515,2011,Black,5.5 L,Gasoline,OH,ENC,Premium,unsp,unsp,45,61480,21.515
23384,550,unsp,CPO,f,30268,2011,unsp,5.5 L,Gasoline,FL,SoA,Harman Kardon,unsp,unsp,32,58991,30.268
23387,550,unsp,Used,t,31089,2011,Black,5.5 L,Gasoline,OH,ENC,Premium,Alloy,unsp,101,49000,31.089
23389,550,unsp,CPO,f,44593,2011,Silver,5.5 L,Gasoline,OH,ENC,unsp,unsp,unsp,9,43982,44.593
23394,550,unsp,Used,f,28580,2011,Bronze,5.5 L,Gasoline,TX,WSC,unsp,unsp,unsp,59,65000,28.58
23395,550,unsp,CPO,t,15000,2011,White,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,72,58999,15
23398,550,unsp,CPO,f,27503,2011,Silver,5.5 L,Gasoline,MD,SoA,Premium,Alloy,unsp,70,53550,27.503
23401,550,unsp,Used,t,50700,2011,Black,5.5 L,Gasoline,GA,SoA,Premium,unsp,unsp,49,40400,50.7
23899,550,unsp,Used,t,17775,2011,Gray,5.5 L,Gasoline,CA,Pac,unsp,Alloy,unsp,55,48995,17.775
23906,550,unsp,Used,f,28097,2011,Silver,5.5 L,Gasoline,CA,Pac,Harman Kardon,Premium,unsp,34,54888,28.097
23908,550,unsp,Used,f,18890,2011,Gray,5.5 L,Gasoline,TX,WSC,Premium,Alloy,unsp,51,50995,18.89
23909,550,unsp,Used,t,26883,2011,White,5.5 L,Gasoline,TN,ESC,unsp,unsp,unsp,0,53908,26.883
23911,550,unsp,CPO,f,38000,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,5,44994,38
23917,550,unsp,Used,f,42422,2011,White,5.5 L,Gasoline,FL,SoA,unsp,Alloy,unsp,63,47950,42.422
23962,63 AMG,unsp,Used,f,4603,2011,Silver,5.5 L,Gasoline,TX,WSC,Bang Olufsen,unsp,unsp,44,98900,4.603
23963,63 AMG,unsp,CPO,f,31315,2011,Black,5.5 L,Gasoline,NY,Mid,Premium,Alloy,20,73,82995,31.315
23966,63 AMG,unsp,Used,f,26326,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,11,77900,26.326
24029,550,unsp,Used,f,39345,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,unsp,unsp,56,42999,39.345
24033,550,unsp,CPO,t,51979,2011,Blue,5.5 L,Gasoline,NY,Mid,Harman Kardon,Alloy,unsp,72,46998,51.979
24034,550,unsp,Used,f,30379,2011,Black,5.5 L,Gasoline,TX,WSC,unsp,Alloy,unsp,11,49998,30.379
24035,550,unsp,Used,f,54557,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,53,39999,54.557
24038,550,unsp,Used,f,45144,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,3,42900,45.144
24046,550,unsp,CPO,t,29426,2011,Silver,5.5 L,Gasoline,CO,Mtn,Premium,Alloy,unsp,80,43995,29.426
24047,550,unsp,Used,f,63270,2011,Silver,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,87,37988,63.27
24052,550,unsp,Used,t,67623,2011,White,5.5 L,Gasoline,NY,Mid,Harman Kardon,unsp,unsp,19,43995,67.623
24058,550,unsp,CPO,f,21985,2011,Black,5.5 L,Gasoline,OH,ENC,Premium,Alloy,unsp,67,53999,21.985
24059,550,unsp,CPO,t,37129,2011,Black,5.5 L,Gasoline,MO,WNC,Harman Kardon,Alloy,18,104,49997,37.129
24060,550,unsp,CPO,t,13383,2011,Black,5.5 L,Gasoline,MD,SoA,Premium,Alloy,unsp,69,49971,13.383
24062,550,unsp,Used,t,20267,2011,Black,5.5 L,Gasoline,OH,ENC,Harman Kardon,Alloy,unsp,87,45999,20.267
24063,550,unsp,Used,t,32151,2011,Silver,5.5 L,Gasoline,VA,SoA,Harman Kardon,unsp,unsp,36,41995,32.151
24065,550,unsp,Used,t,23346,2011,White,5.5 L,Gasoline,IL,ENC,Harman Kardon,unsp,unsp,14,56980,23.346
24066,550,unsp,CPO,f,30203,2011,Black,5.5 L,Gasoline,NJ,Mid,Harman Kardon,unsp,unsp,66,56625,30.203
24540,550,unsp,Used,t,25939,2011,Black,5.5 L,Gasoline,GA,SoA,Premium,Alloy,unsp,69,45444,25.939
24542,550,unsp,CPO,f,30401,2011,White,5.5 L,Gasoline,FL,SoA,unsp,Alloy,unsp,20,53980,30.401
24547,550,unsp,Used,f,30037,2011,Black,5.5 L,Gasoline,NV,Mtn,unsp,unsp,unsp,2,45900,30.037
24549,550,unsp,Used,f,36144,2011,Silver,5.5 L,Gasoline,CA,Pac,Harman Kardon,unsp,unsp,9,49888,36.144
24551,550,unsp,Used,f,19886,2011,Silver,5.5 L,Gasoline,FL,SoA,Premium,Alloy,unsp,60,56995,19.886
24552,550,unsp,Used,f,17612,2011,White,5.5 L,Gasoline,TN,ESC,Premium,Alloy,unsp,64,55991,17.612
24594,63 AMG,unsp,Used,t,38969,2011,Black,5.5 L,Gasoline,OH,ENC,unsp,Alloy,unsp,73,64900,38.969
24599,63 AMG,unsp,CPO,f,47623,2011,Silver,5.5 L,Gasoline,NY,Mid,unsp,unsp,unsp,58,72991,47.623
24652,550,unsp,Used,f,33849,2011,White,5.5 L,Gasoline,VA,SoA,unsp,unsp,unsp,3,49995,33.849
24653,550,unsp,Used,f,37178,2011,Silver,5.5 L,Gasoline,UT,Mtn,Harman Kardon,unsp,unsp,100,44950,37.178
24657,550,unsp,Used,t,53335,2011,Black,5.5 L,Gasoline,MD,SoA,unsp,unsp,unsp,33,43995,53.335
24658,550,unsp,Used,f,45952,2011,Black,5.5 L,Gasoline,FL,SoA,Premium,Alloy,unsp,69,39999,45.952
24659,550,unsp,CPO,f,20104,2011,Black,5.5 L,Gasoline,NY,Mid,unsp,unsp,unsp,6,47900,20.104
24661,550,unsp,CPO,t,35810,2011,White,5.5 L,Gasoline,MD,SoA,unsp,unsp,unsp,13,55954,35.81
24662,550,unsp,Used,f,42603,2011,Black,5.5 L,Gasoline,NY,Mid,Harman Kardon,unsp,unsp,21,38995,42.603
24664,550,unsp,Used,f,39385,2011,Black,5.5 L,Gasoline,AL,ESC,Premium,unsp,unsp,36,62995,39.385
24667,550,unsp,CPO,t,38988,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,Alloy,unsp,80,46998,38.988
24671,550,unsp,Used,f,59134,2011,Green,5.5 L,Gasoline,MD,SoA,unsp,Alloy,unsp,54,45995,59.134
24673,550,unsp,Used,t,29996,2011,Gray,5.5 L,Gasoline,TN,ESC,Harman Kardon,unsp,19,87,51900,29.996
24674,550,unsp,Used,f,47499,2011,White,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,54,47850,47.499
24675,550,unsp,Used,f,65811,2011,Black,5.5 L,Gasoline,MD,SoA,Premium,Alloy,unsp,83,40000,65.811
24676,550,unsp,Used,f,41580,2011,Black,5.5 L,Gasoline,TN,ESC,Premium,unsp,unsp,53,43950,41.58
25199,550,unsp,Used,f,50272,2011,Black,5.5 L,Gasoline,NY,Mid,unsp,unsp,unsp,0,43995,50.272
25200,550,unsp,CPO,t,29044,2011,Silver,5.5 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,75,49988,29.044
25207,550,unsp,Used,t,31187,2011,White,5.5 L,Gasoline,FL,SoA,unsp,Alloy,unsp,70,50900,31.187
25211,550,unsp,Used,f,43288,2011,Silver,5.5 L,Gasoline,AL,ESC,unsp,unsp,unsp,38,47995,43.288
25212,550,unsp,Used,f,18100,2011,Green,5.5 L,Gasoline,FL,SoA,Harman Kardon,Alloy,unsp,70,62900,18.1
25218,550,unsp,Used,t,18892,2011,Gray,5.5 L,Gasoline,TX,WSC,unsp,Alloy,unsp,10,46996,18.892
25221,550,unsp,CPO,t,25164,2011,Black,5.5 L,Gasoline,CA,Pac,Harman Kardon,Premium,unsp,35,50792,25.164
25222,550,unsp,Used,t,14287,2011,Black,5.5 L,Gasoline,AZ,Mtn,Harman Kardon,Alloy,unsp,66,53000,14.287
25224,550,unsp,CPO,f,65938,2011,Black,5.5 L,Gasoline,FL,SoA,Bang Olufsen,Alloy,unsp,71,48991,65.938
25225,550,unsp,CPO,t,27679,2011,Silver,5.5 L,Gasoline,GA,SoA,Premium,Alloy,unsp,65,48232,27.679
25226,550,unsp,Used,f,14984,2011,Black,5.5 L,Gasoline,LA,WSC,Premium,Alloy,unsp,66,56977,14.984
25227,550,unsp,Used,t,48047,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,66,43995,48.047
25229,550,unsp,CPO,t,32211,2011,unsp,5.5 L,Gasoline,AZ,Mtn,unsp,unsp,unsp,11,56999,32.211
25230,550,unsp,CPO,f,22668,2011,Gray,5.5 L,Gasoline,AZ,Mtn,unsp,unsp,unsp,60,53995,22.668
25309,550,unsp,Used,f,40797,2011,Silver,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,86,46995,40.797
25314,550,unsp,CPO,f,28724,2011,Black,5.5 L,Gasoline,IL,ENC,Harman Kardon,unsp,unsp,73,48899,28.724
25315,550,unsp,Used,f,24981,2011,Red,5.5 L,Gasoline,VA,SoA,unsp,unsp,unsp,0,49995,24.981
25317,550,unsp,CPO,f,51278,2011,Black,5.5 L,Gasoline,OH,ENC,unsp,Alloy,unsp,59,46991,51.278
25319,550,unsp,CPO,t,30548,2011,White,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,72,55994,30.548
25320,550,unsp,Used,f,33043,2011,Black,5.5 L,Gasoline,NJ,Mid,Premium,unsp,20,52,53000,33.043
25326,550,unsp,CPO,f,21715,2011,Silver,5.5 L,Gasoline,NY,Mid,unsp,unsp,unsp,7,52900,21.715
25327,550,unsp,CPO,f,47609,2011,Black,5.5 L,Gasoline,MD,SoA,unsp,Alloy,unsp,49,45998,47.609
25331,550,unsp,Used,f,11681,2011,Black,5.5 L,Gasoline,AZ,Mtn,unsp,unsp,unsp,9,58500,11.681
25332,550,unsp,Used,t,27252,2011,Black,5.5 L,Gasoline,NY,Mid,Premium,Alloy,unsp,68,49900,27.252
25337,550,unsp,CPO,t,26527,2011,unsp,5.5 L,Gasoline,MD,SoA,Premium,Alloy,unsp,78,49991,26.527
25339,550,unsp,CPO,f,20513,2011,Gray,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,11,57975,20.513
25342,550,unsp,Used,f,74745,2011,Gray,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,93,37999,74.745
25343,550,unsp,Used,f,23820,2011,Black,5.5 L,Gasoline,WA,Pac,Premium,unsp,unsp,53,44880,23.82
25866,550,unsp,CPO,f,13489,2011,Black,5.5 L,Gasoline,TN,ESC,Harman Kardon,Alloy,unsp,83,61999,13.489
25868,550,unsp,CPO,f,40611,2011,White,5.5 L,Gasoline,GA,SoA,unsp,unsp,unsp,3,53400,40.611
25869,550,unsp,Used,f,14060,2011,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,79,55995,14.06
25871,550,unsp,Used,f,46967,2011,White,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,21,48689,46.967
25876,550,unsp,Used,f,36957,2011,Black,5.5 L,Gasoline,TN,ESC,Harman Kardon,unsp,unsp,87,48500,36.957
25879,550,unsp,CPO,f,29007,2011,unsp,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,75,46982,29.007
25885,550,unsp,Used,t,30020,2011,Silver,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,67,44999,30.02
25886,550,unsp,Used,t,49208,2011,Black,5.5 L,Gasoline,TX,WSC,unsp,unsp,unsp,11,42588,49.208
25887,550,unsp,CPO,f,21139,2011,Silver,5.5 L,Gasoline,FL,SoA,unsp,Alloy,unsp,59,47949,21.139
25891,550,unsp,Used,t,24737,2011,Gray,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,67,48850,24.737
25893,550,unsp,Used,f,72236,2011,White,5.5 L,Gasoline,MS,ESC,unsp,unsp,unsp,83,44800,72.236
25940,63 AMG,unsp,Used,t,37947,2011,Silver,5.5 L,Gasoline,IN,ENC,Harman Kardon,unsp,unsp,17,73990,37.947
25942,63 AMG,unsp,CPO,f,14348,2011,Black,5.5 L,Gasoline,WV,SoA,Premium,Alloy,unsp,78,84919,14.348
26001,550,unsp,Used,f,37011,2011,Black,5.5 L,Gasoline,TN,ESC,Premium,unsp,unsp,52,45800,37.011
26007,550,unsp,Used,f,9924,2011,Black,5.5 L,Gasoline,WI,ENC,unsp,unsp,unsp,2,65750,9.924
26010,550,unsp,Used,f,38364,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,Premium,unsp,50,42591,38.364
26011,550,unsp,CPO,f,23000,2011,Black,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,74,55999,23
26014,550,unsp,Used,f,13289,2011,Black,5.5 L,Gasoline,WI,ENC,Harman Kardon,Alloy,unsp,44,58990,13.289
26018,550,unsp,CPO,t,25017,2011,Black,5.5 L,Gasoline,MD,SoA,Premium,Alloy,unsp,72,62991,25.017
26021,550,unsp,CPO,t,19822,2011,Black,5.5 L,Gasoline,NJ,Mid,unsp,unsp,unsp,9,64972,19.822
26027,550,unsp,Used,f,56850,2011,Gray,5.5 L,Gasoline,MA,New,Harman Kardon,Alloy,18,84,49798,56.85
26028,550,unsp,Used,f,68920,2011,Silver,5.5 L,Gasoline,CA,Pac,Premium,unsp,unsp,9,38888,68.92
26029,550,unsp,Used,f,21754,2011,Black,5.5 L,Gasoline,NJ,Mid,unsp,Alloy,unsp,49,39995,21.754
26030,550,unsp,CPO,f,15723,2011,Black,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,18,71,57503,15.723
26033,550,unsp,Used,t,11358,2011,Black,5.5 L,Gasoline,IL,ENC,Harman Kardon,Alloy,unsp,23,57494,11.358
26034,550,unsp,Used,f,64005,2011,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,81,38850,64.005
26524,550,unsp,CPO,f,32891,2011,unsp,5.5 L,Gasoline,NV,Mtn,unsp,unsp,unsp,4,62995,32.891
26525,550,unsp,Used,f,19990,2011,Silver,5.5 L,Gasoline,AL,ESC,Premium,unsp,unsp,36,58995,19.99
26528,550,unsp,Used,f,4452,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,0,62986,4.452
26530,550,unsp,Used,t,19676,2011,Gray,5.5 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,62,54995,19.676
26533,550,unsp,Used,f,51378,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,unsp,20,59,39991,51.378
26534,550,unsp,Used,t,31024,2011,White,5.5 L,Gasoline,OK,WSC,Premium,Alloy,unsp,67,55000,31.024
26535,550,unsp,Used,t,29900,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,0,62910,29.9
26540,550,unsp,Used,f,24812,2011,White,5.5 L,Gasoline,TX,WSC,Premium,Alloy,18,52,49995,24.812
26546,550,unsp,CPO,t,20141,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,2,59900,20.141
26662,550,unsp,Used,t,43577,2011,Silver,5.5 L,Gasoline,NJ,Mid,unsp,unsp,unsp,3,43900,43.577
26666,550,unsp,CPO,f,38393,2011,Black,5.5 L,Gasoline,NY,Mid,Premium,Alloy,unsp,70,47900,38.393
26669,550,unsp,CPO,t,36211,2011,Black,5.5 L,Gasoline,NJ,Mid,unsp,unsp,unsp,93,51995,36.211
26672,550,unsp,Used,t,57375,2011,Black,5.5 L,Gasoline,NY,Mid,Harman Kardon,unsp,unsp,21,41995,57.375
26673,550,unsp,Used,f,26100,2011,White,5.5 L,Gasoline,AZ,Mtn,Harman Kardon,unsp,unsp,79,39000,26.1
26674,550,unsp,Used,f,52997,2011,Black,5.5 L,Gasoline,VA,SoA,unsp,Alloy,unsp,57,38699,52.997
26675,550,unsp,CPO,f,17705,2011,Black,5.5 L,Gasoline,NY,Mid,unsp,unsp,unsp,2,48900,17.705
26676,550,unsp,CPO,f,16763,2011,unsp,5.5 L,Gasoline,CT,New,Harman Kardon,Alloy,unsp,77,55863,16.763
26677,550,unsp,CPO,t,26030,2011,Black,5.5 L,Gasoline,MO,WNC,Harman Kardon,unsp,unsp,83,53850,26.03
26680,550,unsp,CPO,f,29110,2011,White,5.5 L,Gasoline,IL,ENC,Premium,Alloy,unsp,69,55900,29.11
26681,550,unsp,CPO,t,33551,2011,White,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,30,58950,33.551
26685,550,unsp,CPO,f,38981,2011,Silver,5.5 L,Gasoline,NJ,Mid,Harman Kardon,Alloy,unsp,78,52991,38.981
26688,550,unsp,CPO,f,19097,2011,Silver,5.5 L,Gasoline,NJ,Mid,unsp,Alloy,unsp,63,61993,19.097
27231,550,unsp,Used,f,64012,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,unsp,unsp,49,37499,64.012
27235,550,unsp,Used,f,45540,2011,Black,5.5 L,Gasoline,IL,ENC,unsp,unsp,unsp,8,40980,45.54
27236,550,unsp,CPO,f,36957,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,0,55995,36.957
27237,550,unsp,CPO,f,19850,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,1,55995,19.85
27242,550,unsp,CPO,f,33111,2011,White,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,63,53888,33.111
27243,550,unsp,Used,t,22639,2011,Silver,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,0,54991,22.639
27244,550,unsp,Used,t,30748,2011,White,5.5 L,Gasoline,CA,Pac,Harman Kardon,unsp,unsp,103,56995,30.748
27245,550,unsp,Used,t,43600,2011,Black,5.5 L,Gasoline,CA,Pac,Premium,unsp,unsp,45,41995,43.6
27248,550,unsp,Used,t,28317,2011,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,58,45981,28.317
27250,550,unsp,Used,f,34249,2011,Black,5.5 L,Gasoline,HI,Pac,Premium,unsp,unsp,49,49888,34.249
27253,550,unsp,CPO,f,23940,2011,Gray,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,49,68789,23.94
27255,550,unsp,Used,f,8775,2011,White,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,73,55900,8.775
27256,550,unsp,Used,f,73901,2011,Black,5.5 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,29,38988,73.901
27258,550,unsp,CPO,f,48686,2011,Silver,5.5 L,Gasoline,NC,SoA,Premium,Alloy,unsp,88,49623,48.686
27259,550,unsp,Used,t,58712,2011,Black,5.5 L,Gasoline,AL,ESC,unsp,Alloy,unsp,61,37995,58.712
27343,550,unsp,Used,f,39568,2011,Black,5.5 L,Gasoline,NY,Mid,Premium,Alloy,unsp,64,49995,39.568
27344,550,unsp,Used,f,22096,2011,Black,5.5 L,Gasoline,MA,New,unsp,Alloy,unsp,80,46500,22.096
27345,550,unsp,Used,f,36447,2011,Gray,5.5 L,Gasoline,NY,Mid,Premium,Alloy,unsp,68,44495,36.447
27347,550,unsp,CPO,f,39350,2011,Silver,5.5 L,Gasoline,KS,WNC,Premium,Alloy,unsp,63,55650,39.35
27350,550,unsp,CPO,f,57518,2011,Gray,5.5 L,Gasoline,OH,ENC,unsp,unsp,unsp,55,49900,57.518
27352,550,unsp,Used,t,44187,2011,Gray,5.5 L,Gasoline,AL,ESC,Premium,Alloy,unsp,47,44995,44.187
27356,550,unsp,Used,t,49943,2011,Black,5.5 L,Gasoline,MA,New,unsp,unsp,18,15,43698,49.943
27357,550,unsp,Used,t,21170,2011,Black,5.5 L,Gasoline,IL,ENC,Harman Kardon,Alloy,unsp,70,54995,21.17
27361,550,unsp,Used,f,41504,2011,White,5.5 L,Gasoline,NY,Mid,Harman Kardon,Alloy,unsp,78,47222,41.504
27363,550,unsp,CPO,t,31833,2011,Black,5.5 L,Gasoline,IL,ENC,Harman Kardon,Alloy,unsp,86,62900,31.833
27365,550,unsp,Used,t,51713,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,Alloy,unsp,30,38999,51.713
27368,550,unsp,CPO,f,30054,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,9,64888,30.054
27371,550,unsp,CPO,t,26900,2011,Silver,5.5 L,Gasoline,NC,SoA,unsp,Alloy,unsp,60,58934,26.9
27375,550,unsp,CPO,f,29209,2011,unsp,5.5 L,Gasoline,VA,SoA,unsp,unsp,unsp,1,47995,29.209
27892,550,unsp,Used,f,32800,2011,Gray,5.5 L,Gasoline,FL,SoA,Premium,unsp,unsp,41,48995,32.8
27893,550,unsp,Used,f,34581,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,15,49991,34.581
27898,550,unsp,Used,f,40625,2011,White,5.5 L,Gasoline,CA,Pac,Premium,unsp,unsp,43,48777,40.625
27901,550,unsp,Used,t,35688,2011,Silver,5.5 L,Gasoline,CA,Pac,Premium,unsp,unsp,42,42999,35.688
27902,550,unsp,CPO,f,45428,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,Alloy,unsp,82,49000,45.428
27903,550,unsp,Used,t,32805,2011,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,82,43699,32.805
27907,550,unsp,CPO,f,40562,2011,White,5.5 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,77,49991,40.562
27908,550,unsp,Used,t,48899,2011,Black,5.5 L,Gasoline,FL,SoA,Premium,Alloy,unsp,72,39999,48.899
27911,550,unsp,CPO,t,29862,2011,Black,5.5 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,29,53993,29.862
27913,550,unsp,Used,t,27495,2011,Red,5.5 L,Gasoline,NJ,Mid,Harman Kardon,unsp,unsp,84,45977,27.495
27948,63 AMG,unsp,CPO,t,9266,2011,Silver,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,2,85900,9.266
27952,63 AMG,unsp,Used,f,21082,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,3,81995,21.082
27953,63 AMG,unsp,Used,t,28474,2011,Black,5.5 L,Gasoline,TX,WSC,Bang Olufsen,Alloy,unsp,84,69995,28.474
27955,63 AMG,unsp,Used,f,15360,2011,Black,5.5 L,Gasoline,NY,Mid,Harman Kardon,Alloy,unsp,74,64977,15.36
28010,550,unsp,Used,f,9469,2011,White,5.5 L,Gasoline,WI,ENC,Harman Kardon,Alloy,unsp,41,56995,9.469
28012,550,unsp,Used,f,25438,2011,Gray,5.5 L,Gasoline,NC,SoA,Premium,Alloy,unsp,37,54327,25.438
28017,550,unsp,Used,f,47293,2011,Black,5.5 L,Gasoline,IL,ENC,unsp,Alloy,unsp,59,50700,47.293
28021,550,unsp,CPO,t,12294,2011,Black,5.5 L,Gasoline,NY,Mid,Harman Kardon,Alloy,unsp,70,61999,12.294
28022,550,unsp,Used,f,35050,2011,Black,5.5 L,Gasoline,MD,SoA,Bang Olufsen,unsp,unsp,13,56994,35.05
28025,550,unsp,Used,f,48283,2011,White,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,76,49988,48.283
28030,550,unsp,CPO,f,21104,2011,Black,5.5 L,Gasoline,NY,Mid,unsp,unsp,unsp,4,58900,21.104
28558,550,unsp,CPO,f,29047,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,66,51984,29.047
28559,550,unsp,Used,f,15442,2011,White,5.5 L,Gasoline,FL,SoA,Premium,Alloy,unsp,68,49000,15.442
28560,550,unsp,Used,t,39529,2011,Black,5.5 L,Gasoline,FL,SoA,Premium,Alloy,20,71,35999,39.529
28563,550,unsp,Used,t,62650,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,0,37507,62.65
28564,550,unsp,CPO,f,16507,2011,White,5.5 L,Gasoline,NC,SoA,unsp,Alloy,unsp,83,57634,16.507
28570,550,unsp,Used,f,22823,2011,White,5.5 L,Gasoline,TX,WSC,Harman Kardon,unsp,unsp,22,59992,22.823
28573,550,unsp,Used,t,43867,2011,Black,5.5 L,Gasoline,GA,SoA,unsp,Alloy,unsp,56,52003,43.867
28576,550,unsp,Used,f,55531,2011,Gray,5.5 L,Gasoline,FL,SoA,Alpine,Alloy,unsp,49,37990,55.531
28577,550,unsp,Used,t,34643,2011,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,76,44750,34.643
28580,550,unsp,CPO,f,39006,2011,Black,5.5 L,Gasoline,ME,New,unsp,Alloy,unsp,15,53893,39.006
28628,63 AMG,unsp,Used,f,29054,2011,White,5.5 L,Gasoline,WA,Pac,Bang Olufsen,Alloy,unsp,78,75887,29.054
28678,550,unsp,CPO,f,28927,2011,Gray,5.5 L,Gasoline,CT,New,unsp,Alloy,unsp,31,47895,28.927
28680,550,unsp,CPO,f,21274,2011,White,5.5 L,Gasoline,NJ,Mid,unsp,unsp,unsp,55,64972,21.274
